nrg_bal,siec,unit,geo\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 
FC_OTH_HH_E_CK,O4000,TJ,MD	1572.733 	1635.665 	1792.929 	1792.929 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4000,TJ,MK	180.534 	189.865 	258.331 	243.818 	276.381 	251.565 	224.027 	272.501 	345.699 	367.446 	352.347 
FC_OTH_HH_E_CK,O4000,TJ,MT	464.913 	463.311 	483.277 	475.313 	472.820 	477.365 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4000,TJ,PL	21009.120 	22105.248 	20787.310 	19919.771 	20330.018 	19372.775 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4000,TJ,PT	6597.048 	5977.949 	6062.032 	6345.386 	6226.527 	6301.232 	6812.946 	7527.712 	7744.263 	8275.330 	9180.748 
FC_OTH_HH_E_CK,O4000,TJ,RO	9343.816 	10825.010 	9931.299 	9452.574 	8366.221 	8681.965 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4000,TJ,RS	238.022 	432.281 	344.235 	434.883 	614.978 	946.000 	421.677 	670.642 	869.972 	647.542 	283.584 
FC_OTH_HH_E_CK,O4000,TJ,SE	: 	: 	: 	: 	: 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4000,TJ,SI	483.646 	501.757 	520.519 	538.980 	554.945 	571.322 	589.136 	601.771 	616.288 	630.433 	643.642 
FC_OTH_HH_E_CK,O4000,TJ,SK	27.600 	46.000 	23.000 	54.280 	118.220 	59.340 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4000,TJ,UA	: 	907.350 	2505.390 	1884.068 	4236.508 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,AL	50.640 	49.062 	51.096 	50.042 	44.775 	39.721 	42.774 	37.189 	38.928 	37.287 	38.060 
FC_OTH_HH_E_CK,O4630,THS_T,AT	0.350 	0.361 	0.359 	0.402 	0.412 	0.354 	0.274 	0.232 	0.262 	0.396 	0.527 
FC_OTH_HH_E_CK,O4630,THS_T,BA	4.237 	2.898 	3.368 	7.000 	6.000 	5.000 	6.000 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,BE	4.900 	5.200 	5.300 	5.600 	5.800 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,BG	17.219 	16.778 	18.953 	20.823 	23.426 	29.049 	19.803 	20.746 	20.746 	22.632 	17.917 
FC_OTH_HH_E_CK,O4630,THS_T,CY	15.340 	16.394 	14.958 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,CZ	9.903 	8.807 	10.320 	8.564 	8.702 	13.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,EA19	1069.167 	991.963 	1105.463 	1052.051 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,EE	4.000 	6.670 	6.000 	7.000 	7.000 	5.000 	4.000 	3.000 	3.000 	4.000 	4.000 
FC_OTH_HH_E_CK,O4630,THS_T,EL	64.864 	7.342 	60.111 	13.811 	23.200 	22.500 	: 	15.084 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,ES	133.308 	142.613 	169.990 	163.370 	175.895 	170.527 	173.569 	185.737 	195.221 	200.052 	225.819 
FC_OTH_HH_E_CK,O4630,THS_T,EU27_2020	1822.627 	1783.623 	1867.378 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,FI	7.000 	6.000 	4.000 	4.000 	4.000 	5.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,FR	433.770 	411.087 	443.556 	450.021 	433.876 	493.172 	506.134 	499.669 	498.207 	513.252 	486.451 
FC_OTH_HH_E_CK,O4630,THS_T,GE	8.642 	9.428 	16.895 	13.700 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,HR	34.090 	36.423 	35.578 	38.789 	40.602 	39.404 	39.867 	45.227 	47.443 	52.693 	59.802 
FC_OTH_HH_E_CK,O4630,THS_T,HU	63.201 	48.972 	50.434 	49.703 	39.470 	47.510 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,IE	1.227 	1.108 	1.164 	1.089 	1.026 	0.776 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,IT	196.699 	195.427 	199.690 	196.201 	187.674 	182.143 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,LT	28.100 	33.600 	30.800 	31.900 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,LU	0.232 	0.324 	0.219 	0.172 	0.354 	0.348 	0.426 	0.339 	0.295 	0.613 	1.341 
FC_OTH_HH_E_CK,O4630,THS_T,LV	12.716 	12.045 	13.160 	15.387 	15.006 	15.006 	19.420 	17.654 	17.654 	17.654 	17.654 
FC_OTH_HH_E_CK,O4630,THS_T,MD	36.962 	38.441 	42.137 	42.137 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,MK	4.014 	4.224 	5.693 	5.376 	6.083 	5.557 	4.961 	6.036 	7.828 	8.407 	8.066 
FC_OTH_HH_E_CK,O4630,THS_T,MT	10.114 	10.079 	10.514 	10.343 	10.289 	10.399 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,PL	457.000 	484.000 	456.000 	437.000 	446.000 	425.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,PT	144.761 	131.127 	133.132 	139.147 	136.741 	138.345 	149.573 	165.212 	170.024 	182.054 	202.505 
FC_OTH_HH_E_CK,O4630,THS_T,RO	172.047 	196.680 	190.630 	187.076 	166.678 	164.663 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4630,THS_T,RS	5.031 	9.137 	7.276 	9.192 	13.000 	20.000 	9.000 	14.000 	19.000 	14.000 	6.000 
FC_OTH_HH_E_CK,O4630,THS_T,SI	11.186 	11.586 	12.010 	12.428 	12.812 	13.198 	13.658 	13.951 	14.294 	14.627 	14.975 
FC_OTH_HH_E_CK,O4630,THS_T,SK	0.600 	1.000 	0.500 	1.180 	2.570 	1.290 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,THS_T,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4669,THS_T,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,THS_T,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,THS_T,EA19	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4669,THS_T,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4669,THS_T,EU27_2020	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,THS_T,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4669,THS_T,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4669,THS_T,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,THS_T,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4669,THS_T,MD	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,THS_T,PL	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,THS_T,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4669,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,TJ,EA19	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4669,TJ,EU27_2020	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,TJ,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4669,TJ,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4669,TJ,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4669,TJ,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4669,TJ,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,THS_T,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,THS_T,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,THS_T,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,THS_T,EA19	0.000 	0.000 	0.230 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,THS_T,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
FC_OTH_HH_E_CK,O4671,THS_T,EL	: 	: 	0.230 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,THS_T,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,THS_T,EU27_2020	0.000 	0.000 	0.230 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,THS_T,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,THS_T,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,THS_T,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,THS_T,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,THS_T,MD	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,THS_T,PL	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,THS_T,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,TJ,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,TJ,EA19	0.000 	0.000 	9.798 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,TJ,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
FC_OTH_HH_E_CK,O4671,TJ,EL	: 	: 	9.798 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,TJ,EU27_2020	0.000 	0.000 	9.798 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,TJ,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,TJ,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,TJ,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,TJ,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,O4671,TJ,PL	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,O4671,TJ,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,AL	1903.514 	1865.067 	1813.609 	1886.153 	2176.486 	2339.092 	2518.860 	2360.031 	2615.665 	2505.464 	2557.351 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,AT	292.545 	292.525 	286.962 	314.851 	315.926 	371.709 	426.430 	421.246 	447.745 	416.696 	384.027 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,BA	1832.851 	1696.178 	1709.530 	549.000 	687.000 	687.000 	510.000 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,BG	1087.454 	911.477 	947.537 	974.397 	972.360 	918.590 	583.338 	596.334 	603.573 	594.206 	565.611 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,CZ	494.833 	454.789 	461.964 	425.192 	439.625 	363.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,EA19	12960.098 	14033.057 	13288.385 	13208.289 	19112.875 	19557.314 	17009.217 	28820.374 	17028.547 	16240.812 	16233.081 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,EE	534.708 	510.292 	531.000 	526.454 	517.500 	487.387 	500.914 	503.845 	524.876 	491.574 	570.964 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,EL	335.533 	1319.894 	433.167 	232.900 	418.300 	785.500 	: 	11709.642 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,ES	807.897 	806.536 	802.507 	800.387 	797.908 	1099.638 	1108.710 	1101.674 	1097.338 	1080.217 	1076.356 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,EU27_2020	19594.091 	20410.849 	19833.719 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,GE	725.800 	656.326 	745.900 	1305.618 	1495.114 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,HR	885.807 	891.889 	913.343 	949.388 	986.379 	966.737 	972.185 	972.532 	1013.361 	1023.165 	1008.066 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,HU	15.000 	19.419 	19.392 	19.430 	20.573 	21.119 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,IT	1982.768 	2062.665 	2066.338 	2236.524 	2040.618 	2114.643 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,LT	347.000 	367.000 	381.000 	394.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,LV	941.934 	1060.664 	1115.356 	1051.049 	936.741 	953.234 	1180.456 	1201.135 	1383.460 	1299.747 	1246.437 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,MD	442.090 	439.705 	532.479 	521.075 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,MK	255.440 	251.256 	199.675 	242.259 	223.540 	268.245 	280.569 	272.915 	278.090 	255.320 	234.800 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,PL	2139.000 	2100.000 	2215.000 	2240.000 	2275.000 	2275.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,PT	7459.728 	7351.150 	7406.138 	7386.799 	7386.799 	7372.120 	7410.565 	7448.544 	7287.075 	6944.798 	6944.798 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,RO	2011.899 	2000.218 	1988.098 	2005.190 	1955.388 	1939.735 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,RS	4371.665 	2808.462 	2711.076 	2590.342 	2815.000 	2731.000 	2745.000 	2582.000 	3043.000 	2814.000 	3095.000 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,SI	194.685 	199.131 	206.247 	213.425 	220.101 	226.924 	235.358 	241.890 	248.709 	255.773 	263.080 
FC_OTH_HH_E_CK,R5110-5150_W6000RI,TJ,SK	63.300 	63.200 	59.670 	51.900 	52.800 	39.610 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5300,TJ,AT	0.003 	0.000 	1.746 	1.581 	0.947 	0.716 	0.556 	0.328 	0.205 	0.182 	0.050 
FC_OTH_HH_E_CK,R5300,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5300,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5300,TJ,EA19	0.003 	0.000 	1.746 	1.581 	0.948 	0.726 	0.558 	0.331 	0.207 	0.183 	0.050 
FC_OTH_HH_E_CK,R5300,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,R5300,TJ,EU27_2020	0.003 	0.000 	1.746 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5300,TJ,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,R5300,TJ,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5300,TJ,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,R5300,TJ,MD	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5300,TJ,PL	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5300,TJ,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,R5300,TJ,RO	: 	: 	: 	0.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,R5300,TJ,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,AL	1903.514 	1865.067 	1813.609 	1886.153 	2176.486 	2339.092 	2518.860 	2360.031 	2615.665 	2505.464 	2557.351 
FC_OTH_HH_E_CK,RA000,TJ,AT	292.547 	292.525 	288.708 	316.432 	316.873 	372.425 	426.986 	421.574 	447.950 	416.878 	384.077 
FC_OTH_HH_E_CK,RA000,TJ,BA	1832.851 	1696.178 	1709.530 	549.000 	687.000 	687.000 	510.000 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,BG	1087.454 	911.477 	947.537 	974.397 	972.360 	918.590 	583.338 	596.334 	603.573 	594.206 	565.611 
FC_OTH_HH_E_CK,RA000,TJ,CZ	494.833 	454.789 	461.964 	425.192 	439.625 	363.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,EA19	15930.201 	16314.806 	15480.804 	15169.073 	27873.977 	29118.411 	24687.546 	36658.477 	25124.910 	23570.995 	23435.130 
FC_OTH_HH_E_CK,RA000,TJ,EE	534.708 	510.292 	531.000 	526.454 	517.500 	487.387 	500.914 	503.845 	524.876 	491.574 	570.964 
FC_OTH_HH_E_CK,RA000,TJ,EL	335.533 	1319.894 	433.167 	232.900 	418.300 	785.500 	: 	11709.642 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,ES	807.897 	806.536 	802.507 	800.387 	797.908 	1099.638 	1108.710 	1101.674 	1097.338 	1080.217 	1076.356 
FC_OTH_HH_E_CK,RA000,TJ,EU27_2020	22855.925 	23057.869 	22338.670 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,GE	725.800 	656.326 	745.900 	1305.618 	1495.114 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,HR	1177.538 	1257.160 	1225.875 	1220.388 	1190.273 	1142.963 	1127.929 	1095.457 	1106.738 	1175.402 	1162.066 
FC_OTH_HH_E_CK,RA000,TJ,HU	15.000 	19.419 	19.392 	19.430 	20.573 	21.119 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,IT	4391.113 	4047.694 	3960.908 	3899.724 	3888.618 	3870.243 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,LT	347.000 	367.000 	381.000 	394.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,LV	944.934 	1063.564 	1117.639 	1053.232 	938.741 	955.234 	1183.456 	1204.135 	1385.460 	1301.747 	1248.437 
FC_OTH_HH_E_CK,RA000,TJ,MD	442.090 	439.705 	532.479 	521.075 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,MK	255.440 	251.256 	199.675 	242.259 	223.540 	268.245 	280.569 	272.915 	278.090 	255.320 	234.800 
FC_OTH_HH_E_CK,RA000,TJ,PL	2139.000 	2100.000 	2215.000 	2240.000 	2275.000 	2275.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,PT	8018.484 	7644.970 	7699.958 	7680.619 	7680.619 	7695.820 	7734.265 	7772.244 	7580.895 	6944.798 	6944.798 
FC_OTH_HH_E_CK,RA000,TJ,RO	2011.899 	2000.218 	1988.098 	2005.190 	1955.388 	1939.735 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,RS	4371.702 	2808.586 	2711.092 	2590.365 	2815.000 	2731.000 	2745.000 	2582.000 	3043.000 	2814.000 	3095.000 
FC_OTH_HH_E_CK,RA000,TJ,SE	: 	: 	: 	: 	: 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA000,TJ,SI	194.685 	199.131 	206.247 	213.425 	220.101 	226.924 	235.358 	241.890 	248.709 	255.773 	263.080 
FC_OTH_HH_E_CK,RA000,TJ,SK	63.300 	63.200 	59.670 	51.900 	52.800 	39.610 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA410,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA410,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA410,TJ,EA19	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,RA410,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,RA410,TJ,EU27_2020	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA410,TJ,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,RA410,TJ,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA410,TJ,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,RA410,TJ,MD	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA410,TJ,PL	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA410,TJ,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,RA410,TJ,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA600,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA600,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA600,TJ,EA19	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,RA600,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,RA600,TJ,EU27_2020	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_CK,RA600,TJ,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_CK,RA600,TJ,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
